Latitud,Longitud,
19.22705,-98.305,TRAZADO_23_06_15__PREDIOS
19.22737,-98.305,TRAZADO_23_06_15__PREDIOS
19.21034,-98.30973,TRAZADO_23_06_15__PREDIOS
19.27111,-98.30527,TRAZADO_23_06_15__PREDIOS
19.27244,-98.30577,TRAZADO_23_06_15__PREDIOS
19.27342,-98.30549,TRAZADO_23_06_15__PREDIOS
19.27497,-98.30511,TRAZADO_23_06_15__PREDIOS
19.276,-98.30501,TRAZADO_23_06_15__PREDIOS
19.27703,-98.30489,TRAZADO_23_06_15__PREDIOS
19.27876,-98.30455,TRAZADO_23_06_15__PREDIOS
19.28065,-98.30431,TRAZADO_23_06_15__PREDIOS
19.28172,-98.30444,TRAZADO_23_06_15__PREDIOS
19.28191,-98.30357,TRAZADO_23_06_15__PREDIOS
19.28236,-98.30386,TRAZADO_23_06_15__PREDIOS
19.28301,-98.30519,TRAZADO_23_06_15__PREDIOS
19.47278,-98.32915,TRAZADO_23_06_15__PREDIOS
19.46438,-98.33327,TRAZADO_23_06_15__PREDIOS
18.7542,-98.74037,TRAZADO_23_06_15__PREDIOS
18.75541,-98.73941,TRAZADO_23_06_15__PREDIOS
18.81802,-98.6346,TRAZADO_23_06_15__PREDIOS
18.81832,-98.63344,TRAZADO_23_06_15__PREDIOS
18.81821,-98.63254,TRAZADO_23_06_15__PREDIOS
18.8186,-98.63136,TRAZADO_23_06_15__PREDIOS
18.81862,-98.63057,TRAZADO_23_06_15__PREDIOS
18.81804,-98.62976,TRAZADO_23_06_15__PREDIOS
18.8179,-98.62888,TRAZADO_23_06_15__PREDIOS
18.8188,-98.62342,TRAZADO_23_06_15__PREDIOS
18.80904,-98.58396,TRAZADO_23_06_15__PREDIOS
18.80912,-98.58253,TRAZADO_23_06_15__PREDIOS
18.80927,-98.58082,TRAZADO_23_06_15__PREDIOS
18.80895,-98.57998,TRAZADO_23_06_15__PREDIOS
18.80852,-98.57888,TRAZADO_23_06_15__PREDIOS
18.81204,-98.55296,TRAZADO_23_06_15__PREDIOS
18.81244,-98.5521,TRAZADO_23_06_15__PREDIOS
18.81177,-98.55135,TRAZADO_23_06_15__PREDIOS
18.81258,-98.55146,TRAZADO_23_06_15__PREDIOS
18.81216,-98.55051,TRAZADO_23_06_15__PREDIOS
18.81258,-98.54971,TRAZADO_23_06_15__PREDIOS
18.81234,-98.54907,TRAZADO_23_06_15__PREDIOS
18.8131,-98.54835,TRAZADO_23_06_15__PREDIOS
18.81279,-98.54729,TRAZADO_23_06_15__PREDIOS
18.81299,-98.54624,TRAZADO_23_06_15__PREDIOS
18.81348,-98.54348,TRAZADO_23_06_15__PREDIOS
18.81442,-98.54144,TRAZADO_23_06_15__PREDIOS
18.81502,-98.54064,TRAZADO_23_06_15__PREDIOS
18.81482,-98.53787,TRAZADO_23_06_15__PREDIOS
18.81434,-98.53658,TRAZADO_23_06_15__PREDIOS
18.81493,-98.53548,TRAZADO_23_06_15__PREDIOS
18.815,-98.53346,TRAZADO_23_06_15__PREDIOS
18.8153,-98.53184,TRAZADO_23_06_15__PREDIOS
18.81585,-98.53095,TRAZADO_23_06_15__PREDIOS
18.8136,-98.54193,TRAZADO_23_06_15__PREDIOS
18.81391,-98.53959,TRAZADO_23_06_15__PREDIOS
18.81368,-98.53831,TRAZADO_23_06_15__PREDIOS
18.81621,-98.5284,TRAZADO_23_06_15__PREDIOS
18.81583,-98.52731,TRAZADO_23_06_15__PREDIOS
18.81605,-98.52589,TRAZADO_23_06_15__PREDIOS
18.81683,-98.52401,TRAZADO_23_06_15__PREDIOS
18.81727,-98.52079,TRAZADO_23_06_15__PREDIOS
18.81786,-98.51892,TRAZADO_23_06_15__PREDIOS
18.81727,-98.51741,TRAZADO_23_06_15__PREDIOS
18.8178,-98.51471,TRAZADO_23_06_15__PREDIOS
18.81795,-98.51306,TRAZADO_23_06_15__PREDIOS
18.81841,-98.5127,TRAZADO_23_06_15__PREDIOS
18.8183,-98.51078,TRAZADO_23_06_15__PREDIOS
18.81877,-98.51058,TRAZADO_23_06_15__PREDIOS
18.81834,-98.50937,TRAZADO_23_06_15__PREDIOS
18.81865,-98.50856,TRAZADO_23_06_15__PREDIOS
18.81879,-98.5073,TRAZADO_23_06_15__PREDIOS
18.8192,-98.50676,TRAZADO_23_06_15__PREDIOS
18.82399,-98.48188,TRAZADO_23_06_15__PREDIOS
18.82558,-98.48061,TRAZADO_23_06_15__PREDIOS
18.82649,-98.48021,TRAZADO_23_06_15__PREDIOS
18.82674,-98.47813,TRAZADO_23_06_15__PREDIOS
18.82778,-98.47887,TRAZADO_23_06_15__PREDIOS
18.82853,-98.47818,TRAZADO_23_06_15__PREDIOS
18.82919,-98.47692,TRAZADO_23_06_15__PREDIOS
18.82896,-98.4752,TRAZADO_23_06_15__PREDIOS
18.82974,-98.47463,TRAZADO_23_06_15__PREDIOS
18.8306,-98.47485,TRAZADO_23_06_15__PREDIOS
18.83044,-98.47361,TRAZADO_23_06_15__PREDIOS
18.83204,-98.47304,TRAZADO_23_06_15__PREDIOS
18.83255,-98.47253,TRAZADO_23_06_15__PREDIOS
18.83317,-98.47202,TRAZADO_23_06_15__PREDIOS
18.83381,-98.47077,TRAZADO_23_06_15__PREDIOS
18.83435,-98.46998,TRAZADO_23_06_15__PREDIOS
18.83349,-98.46873,TRAZADO_23_06_15__PREDIOS
18.83417,-98.46787,TRAZADO_23_06_15__PREDIOS
18.83478,-98.4671,TRAZADO_23_06_15__PREDIOS
18.83545,-98.46622,TRAZADO_23_06_15__PREDIOS
18.83622,-98.46569,TRAZADO_23_06_15__PREDIOS
18.83684,-98.46467,TRAZADO_23_06_15__PREDIOS
18.83802,-98.46499,TRAZADO_23_06_15__PREDIOS
18.8387,-98.46439,TRAZADO_23_06_15__PREDIOS
18.83947,-98.46371,TRAZADO_23_06_15__PREDIOS
18.84018,-98.46305,TRAZADO_23_06_15__PREDIOS
18.8394,-98.46073,TRAZADO_23_06_15__PREDIOS
18.84014,-98.45983,TRAZADO_23_06_15__PREDIOS
18.84111,-98.45897,TRAZADO_23_06_15__PREDIOS
18.84251,-98.45892,TRAZADO_23_06_15__PREDIOS
18.8315,-98.47355,TRAZADO_23_06_15__PREDIOS
18.84341,-98.45813,TRAZADO_23_06_15__PREDIOS
18.84391,-98.45735,TRAZADO_23_06_15__PREDIOS
18.84314,-98.45634,TRAZADO_23_06_15__PREDIOS
18.84444,-98.45455,TRAZADO_23_06_15__PREDIOS
18.84437,-98.45578,TRAZADO_23_06_15__PREDIOS
18.84367,-98.45343,TRAZADO_23_06_15__PREDIOS
18.8441,-98.45189,TRAZADO_23_06_15__PREDIOS
18.84359,-98.45084,TRAZADO_23_06_15__PREDIOS
18.84431,-98.45081,TRAZADO_23_06_15__PREDIOS
18.84478,-98.45036,TRAZADO_23_06_15__PREDIOS
18.84351,-98.4495,TRAZADO_23_06_15__PREDIOS
18.84318,-98.44919,TRAZADO_23_06_15__PREDIOS
18.84314,-98.4489,TRAZADO_23_06_15__PREDIOS
18.84381,-98.4484,TRAZADO_23_06_15__PREDIOS
18.84439,-98.44837,TRAZADO_23_06_15__PREDIOS
18.84401,-98.44727,TRAZADO_23_06_15__PREDIOS
18.84417,-98.44683,TRAZADO_23_06_15__PREDIOS
18.8444,-98.4464,TRAZADO_23_06_15__PREDIOS
18.84461,-98.44601,TRAZADO_23_06_15__PREDIOS
18.84484,-98.44558,TRAZADO_23_06_15__PREDIOS
18.84503,-98.4452,TRAZADO_23_06_15__PREDIOS
18.84525,-98.44478,TRAZADO_23_06_15__PREDIOS
18.84545,-98.44444,TRAZADO_23_06_15__PREDIOS
18.84568,-98.44394,TRAZADO_23_06_15__PREDIOS
18.84555,-98.44306,TRAZADO_23_06_15__PREDIOS
18.84649,-98.44286,TRAZADO_23_06_15__PREDIOS
18.84663,-98.4424,TRAZADO_23_06_15__PREDIOS
18.84571,-98.44186,TRAZADO_23_06_15__PREDIOS
18.84571,-98.44135,TRAZADO_23_06_15__PREDIOS
18.84642,-98.4411,TRAZADO_23_06_15__PREDIOS
18.84657,-98.44071,TRAZADO_23_06_15__PREDIOS
18.84619,-98.43966,TRAZADO_23_06_15__PREDIOS
18.84626,-98.43919,TRAZADO_23_06_15__PREDIOS
18.84548,-98.43821,TRAZADO_23_06_15__PREDIOS
18.84541,-98.43737,TRAZADO_23_06_15__PREDIOS
18.84594,-98.43724,TRAZADO_23_06_15__PREDIOS
18.84602,-98.43673,TRAZADO_23_06_15__PREDIOS
18.84534,-98.43593,TRAZADO_23_06_15__PREDIOS
18.84593,-98.43595,TRAZADO_23_06_15__PREDIOS
18.84555,-98.43526,TRAZADO_23_06_15__PREDIOS
18.84608,-98.43499,TRAZADO_23_06_15__PREDIOS
18.84576,-98.43416,TRAZADO_23_06_15__PREDIOS
18.84564,-98.4335,TRAZADO_23_06_15__PREDIOS
18.84625,-98.43321,TRAZADO_23_06_15__PREDIOS
18.84651,-98.43242,TRAZADO_23_06_15__PREDIOS
18.84588,-98.43245,TRAZADO_23_06_15__PREDIOS
18.84609,-98.43158,TRAZADO_23_06_15__PREDIOS
18.84666,-98.43145,TRAZADO_23_06_15__PREDIOS
18.84709,-98.43089,TRAZADO_23_06_15__PREDIOS
18.84776,-98.43057,TRAZADO_23_06_15__PREDIOS
18.84737,-98.42971,TRAZADO_23_06_15__PREDIOS
18.84777,-98.42917,TRAZADO_23_06_15__PREDIOS
18.84807,-98.42994,TRAZADO_23_06_15__PREDIOS
18.84814,-98.42874,TRAZADO_23_06_15__PREDIOS
18.8484,-98.42846,TRAZADO_23_06_15__PREDIOS
18.84851,-98.42799,TRAZADO_23_06_15__PREDIOS
18.84902,-98.42877,TRAZADO_23_06_15__PREDIOS
18.84921,-98.42484,TRAZADO_23_06_15__PREDIOS
18.84937,-98.4236,TRAZADO_23_06_15__PREDIOS
18.84911,-98.42747,TRAZADO_23_06_15__PREDIOS
18.84933,-98.42613,TRAZADO_23_06_15__PREDIOS
18.85366,-98.41109,TRAZADO_23_06_15__PREDIOS
18.85422,-98.41076,TRAZADO_23_06_15__PREDIOS
18.85474,-98.41037,TRAZADO_23_06_15__PREDIOS
18.85539,-98.41019,TRAZADO_23_06_15__PREDIOS
18.85607,-98.40993,TRAZADO_23_06_15__PREDIOS
18.85693,-98.40944,TRAZADO_23_06_15__PREDIOS
18.85817,-98.40925,TRAZADO_23_06_15__PREDIOS
18.85905,-98.40882,TRAZADO_23_06_15__PREDIOS
18.85862,-98.40723,TRAZADO_23_06_15__PREDIOS
18.86266,-98.40224,TRAZADO_23_06_15__PREDIOS
18.89649,-98.37394,TRAZADO_23_06_15__PREDIOS
18.89728,-98.37296,TRAZADO_23_06_15__PREDIOS
18.89814,-98.37199,TRAZADO_23_06_15__PREDIOS
18.90063,-98.36787,TRAZADO_23_06_15__PREDIOS
18.90149,-98.36902,TRAZADO_23_06_15__PREDIOS
18.90262,-98.36844,TRAZADO_23_06_15__PREDIOS
18.90463,-98.36709,TRAZADO_23_06_15__PREDIOS
18.90489,-98.36615,TRAZADO_23_06_15__PREDIOS
18.90359,-98.36511,TRAZADO_23_06_15__PREDIOS
18.90727,-98.36505,TRAZADO_23_06_15__PREDIOS
18.90631,-98.36385,TRAZADO_23_06_15__PREDIOS
18.90797,-98.36328,TRAZADO_23_06_15__PREDIOS
18.90908,-98.36438,TRAZADO_23_06_15__PREDIOS
18.91005,-98.36349,TRAZADO_23_06_15__PREDIOS
18.91124,-98.36339,TRAZADO_23_06_15__PREDIOS
18.91289,-98.36332,TRAZADO_23_06_15__PREDIOS
18.91436,-98.36318,TRAZADO_23_06_15__PREDIOS
18.91548,-98.36314,TRAZADO_23_06_15__PREDIOS
18.91638,-98.36313,TRAZADO_23_06_15__PREDIOS
18.9171,-98.36397,TRAZADO_23_06_15__PREDIOS
18.91736,-98.36322,TRAZADO_23_06_15__PREDIOS
18.91772,-98.36312,TRAZADO_23_06_15__PREDIOS
18.91805,-98.36295,TRAZADO_23_06_15__PREDIOS
18.91855,-98.36263,TRAZADO_23_06_15__PREDIOS
18.91916,-98.36239,TRAZADO_23_06_15__PREDIOS
18.91976,-98.36214,TRAZADO_23_06_15__PREDIOS
18.92041,-98.36186,TRAZADO_23_06_15__PREDIOS
18.92109,-98.36141,TRAZADO_23_06_15__PREDIOS
18.92196,-98.36143,TRAZADO_23_06_15__PREDIOS
18.92357,-98.36156,TRAZADO_23_06_15__PREDIOS
18.92398,-98.36064,TRAZADO_23_06_15__PREDIOS
18.92506,-98.36082,TRAZADO_23_06_15__PREDIOS
18.92594,-98.36066,TRAZADO_23_06_15__PREDIOS
18.9268,-98.36039,TRAZADO_23_06_15__PREDIOS
18.92777,-98.36024,TRAZADO_23_06_15__PREDIOS
18.92831,-98.36012,TRAZADO_23_06_15__PREDIOS
18.92883,-98.35991,TRAZADO_23_06_15__PREDIOS
18.92952,-98.35976,TRAZADO_23_06_15__PREDIOS
18.92922,-98.35884,TRAZADO_23_06_15__PREDIOS
18.93009,-98.35945,TRAZADO_23_06_15__PREDIOS
18.93128,-98.36083,TRAZADO_23_06_15__PREDIOS
19.51498,-98.319,TRAZADO_23_06_15__PREDIOS
19.47756,-98.32722,TRAZADO_23_06_15__PREDIOS
18.80932,-98.58175,TRAZADO_23_06_15__PREDIOS
18.80924,-98.58176,TRAZADO_23_06_15__PREDIOS
18.80917,-98.58175,TRAZADO_23_06_15__PREDIOS
18.8117,-98.55161,TRAZADO_23_06_15__PREDIOS
18.81382,-98.54758,TRAZADO_23_06_15__PREDIOS
18.81345,-98.54545,TRAZADO_23_06_15__PREDIOS
18.81373,-98.54433,TRAZADO_23_06_15__PREDIOS
18.81424,-98.5419,TRAZADO_23_06_15__PREDIOS
18.81644,-98.5344,TRAZADO_23_06_15__PREDIOS
18.81549,-98.53297,TRAZADO_23_06_15__PREDIOS
18.81633,-98.5292,TRAZADO_23_06_15__PREDIOS
18.81641,-98.52864,TRAZADO_23_06_15__PREDIOS
18.8167,-98.52478,TRAZADO_23_06_15__PREDIOS
18.81716,-98.52648,TRAZADO_23_06_15__PREDIOS
18.81642,-98.52777,TRAZADO_23_06_15__PREDIOS
18.8169,-98.52136,TRAZADO_23_06_15__PREDIOS
18.81776,-98.51827,TRAZADO_23_06_15__PREDIOS
18.81762,-98.51639,TRAZADO_23_06_15__PREDIOS
18.81696,-98.52302,TRAZADO_23_06_15__PREDIOS
18.81808,-98.51338,TRAZADO_23_06_15__PREDIOS
18.81865,-98.51148,TRAZADO_23_06_15__PREDIOS
18.81851,-98.5096,TRAZADO_23_06_15__PREDIOS
18.81885,-98.5077,TRAZADO_23_06_15__PREDIOS
18.81927,-98.50764,TRAZADO_23_06_15__PREDIOS
18.81848,-98.50828,TRAZADO_23_06_15__PREDIOS
18.90882,-98.36472,TRAZADO_23_06_15__PREDIOS
18.90582,-98.36525,TRAZADO_23_06_15__PREDIOS
18.9032,-98.36734,TRAZADO_23_06_15__PREDIOS
18.89958,-98.36953,TRAZADO_23_06_15__PREDIOS
18.89764,-98.37147,TRAZADO_23_06_15__PREDIOS
18.74351,-98.81275,TRAZADO_23_06_15__PREDIOS
18.74141,-98.81138,TRAZADO_23_06_15__PREDIOS
18.74225,-98.81043,TRAZADO_23_06_15__PREDIOS
18.74297,-98.80925,TRAZADO_23_06_15__PREDIOS
18.74229,-98.80715,TRAZADO_23_06_15__PREDIOS
18.74138,-98.80558,TRAZADO_23_06_15__PREDIOS
18.74095,-98.80411,TRAZADO_23_06_15__PREDIOS
18.74071,-98.80331,TRAZADO_23_06_15__PREDIOS
18.74049,-98.80241,TRAZADO_23_06_15__PREDIOS
18.74017,-98.80167,TRAZADO_23_06_15__PREDIOS
18.73991,-98.80099,TRAZADO_23_06_15__PREDIOS
18.73982,-98.80023,TRAZADO_23_06_15__PREDIOS
18.7394,-98.79899,TRAZADO_23_06_15__PREDIOS
18.73909,-98.79779,TRAZADO_23_06_15__PREDIOS
18.73897,-98.79737,TRAZADO_23_06_15__PREDIOS
18.73507,-98.78467,TRAZADO_23_06_15__PREDIOS
18.73439,-98.7849,TRAZADO_23_06_15__PREDIOS
18.7338,-98.78504,TRAZADO_23_06_15__PREDIOS
18.7331,-98.7853,TRAZADO_23_06_15__PREDIOS
18.73847,-98.78836,TRAZADO_23_06_15__PREDIOS
18.73832,-98.78743,TRAZADO_23_06_15__PREDIOS
18.73789,-98.78495,TRAZADO_23_06_15__PREDIOS
18.8198,-98.63694,TRAZADO_23_06_15__PREDIOS
18.81979,-98.63763,TRAZADO_23_06_15__PREDIOS
18.81949,-98.63826,TRAZADO_23_06_15__PREDIOS
18.77653,-98.89128,TRAZADO_23_06_15__PREDIOS
18.77206,-98.8922,TRAZADO_23_06_15__PREDIOS
18.76852,-98.89017,TRAZADO_23_06_15__PREDIOS
18.76807,-98.88521,TRAZADO_23_06_15__PREDIOS
18.76217,-98.87438,TRAZADO_23_06_15__PREDIOS
18.76185,-98.85779,TRAZADO_23_06_15__PREDIOS
18.92087,-98.36173,TRAZADO_23_06_15__PREDIOS
18.91908,-98.36314,TRAZADO_23_06_15__PREDIOS
18.91749,-98.36317,TRAZADO_23_06_15__PREDIOS
18.91691,-98.36328,TRAZADO_23_06_15__PREDIOS
18.91623,-98.36303,TRAZADO_23_06_15__PREDIOS
18.91612,-98.36379,TRAZADO_23_06_15__PREDIOS
18.91623,-98.36398,TRAZADO_23_06_15__PREDIOS
18.91003,-98.36424,TRAZADO_23_06_15__PREDIOS
18.909,-98.36535,TRAZADO_23_06_15__PREDIOS
18.90538,-98.36449,TRAZADO_23_06_15__PREDIOS
18.90261,-98.36684,TRAZADO_23_06_15__PREDIOS
18.89776,-98.37208,TRAZADO_23_06_15__PREDIOS
18.86266,-98.40381,TRAZADO_23_06_15__PREDIOS
18.85886,-98.40761,TRAZADO_23_06_15__PREDIOS
18.84911,-98.42412,TRAZADO_23_06_15__PREDIOS
18.8491,-98.42637,TRAZADO_23_06_15__PREDIOS
18.84731,-98.43011,TRAZADO_23_06_15__PREDIOS
18.84595,-98.4332,TRAZADO_23_06_15__PREDIOS
18.84593,-98.43432,TRAZADO_23_06_15__PREDIOS
18.84574,-98.43802,TRAZADO_23_06_15__PREDIOS
18.84642,-98.4413,TRAZADO_23_06_15__PREDIOS
18.84528,-98.44328,TRAZADO_23_06_15__PREDIOS
18.84452,-98.44618,TRAZADO_23_06_15__PREDIOS
18.84439,-98.44727,TRAZADO_23_06_15__PREDIOS
18.84445,-98.45042,TRAZADO_23_06_15__PREDIOS
18.84339,-98.45118,TRAZADO_23_06_15__PREDIOS
18.84404,-98.45616,TRAZADO_23_06_15__PREDIOS
18.84329,-98.45664,TRAZADO_23_06_15__PREDIOS
18.84379,-98.45762,TRAZADO_23_06_15__PREDIOS
18.83368,-98.47101,TRAZADO_23_06_15__PREDIOS
18.82905,-98.47605,TRAZADO_23_06_15__PREDIOS
18.82757,-98.47918,TRAZADO_23_06_15__PREDIOS
18.8266,-98.47894,TRAZADO_23_06_15__PREDIOS
18.82433,-98.48002,TRAZADO_23_06_15__PREDIOS
18.82165,-98.4827,TRAZADO_23_06_15__PREDIOS
18.82167,-98.48376,TRAZADO_23_06_15__PREDIOS
18.82153,-98.48288,TRAZADO_23_06_15__PREDIOS
18.82306,-98.48239,TRAZADO_23_06_15__PREDIOS
18.8221,-98.48154,TRAZADO_23_06_15__PREDIOS
18.81884,-98.5012,TRAZADO_23_06_15__PREDIOS
18.81926,-98.5039,TRAZADO_23_06_15__PREDIOS
18.81987,-98.50755,TRAZADO_23_06_15__PREDIOS
18.81856,-98.5088,TRAZADO_23_06_15__PREDIOS
18.81812,-98.50967,TRAZADO_23_06_15__PREDIOS
18.81845,-98.51328,TRAZADO_23_06_15__PREDIOS
18.81758,-98.51632,TRAZADO_23_06_15__PREDIOS
18.81837,-98.5183,TRAZADO_23_06_15__PREDIOS
18.81707,-98.51927,TRAZADO_23_06_15__PREDIOS
18.81721,-98.52132,TRAZADO_23_06_15__PREDIOS
18.81719,-98.5231,TRAZADO_23_06_15__PREDIOS
18.81667,-98.52466,TRAZADO_23_06_15__PREDIOS
18.81654,-98.52651,TRAZADO_23_06_15__PREDIOS
18.817,-98.52783,TRAZADO_23_06_15__PREDIOS
18.81536,-98.52917,TRAZADO_23_06_15__PREDIOS
18.81552,-98.53289,TRAZADO_23_06_15__PREDIOS
18.81394,-98.53982,TRAZADO_23_06_15__PREDIOS
18.81416,-98.54157,TRAZADO_23_06_15__PREDIOS
18.81333,-98.54519,TRAZADO_23_06_15__PREDIOS
18.81296,-98.54754,TRAZADO_23_06_15__PREDIOS
18.81297,-98.54915,TRAZADO_23_06_15__PREDIOS
18.81232,-98.55161,TRAZADO_23_06_15__PREDIOS
18.81208,-98.55239,TRAZADO_23_06_15__PREDIOS
19.19988,-98.33081,TRAZADO_23_06_15__PREDIOS
19.19987,-98.33197,TRAZADO_23_06_15__PREDIOS
19.20034,-98.33289,TRAZADO_23_06_15__PREDIOS
19.20021,-98.33325,TRAZADO_23_06_15__PREDIOS
19.20025,-98.33347,TRAZADO_23_06_15__PREDIOS
19.2003,-98.33382,TRAZADO_23_06_15__PREDIOS
19.20076,-98.33469,TRAZADO_23_06_15__PREDIOS
19.20093,-98.33561,TRAZADO_23_06_15__PREDIOS
19.20044,-98.336,TRAZADO_23_06_15__PREDIOS
19.2006,-98.3361,TRAZADO_23_06_15__PREDIOS
19.20066,-98.33632,TRAZADO_23_06_15__PREDIOS
19.20082,-98.33667,TRAZADO_23_06_15__PREDIOS
19.20095,-98.33734,TRAZADO_23_06_15__PREDIOS
19.20105,-98.33792,TRAZADO_23_06_15__PREDIOS
19.20115,-98.33849,TRAZADO_23_06_15__PREDIOS
19.20134,-98.33921,TRAZADO_23_06_15__PREDIOS
19.20203,-98.34009,TRAZADO_23_06_15__PREDIOS
19.2024,-98.34064,TRAZADO_23_06_15__PREDIOS
19.20054,-98.3359,TRAZADO_23_06_15__PREDIOS
19.20233,-98.34098,TRAZADO_23_06_15__PREDIOS
19.2018,-98.34298,TRAZADO_23_06_15__PREDIOS
19.20199,-98.34394,TRAZADO_23_06_15__PREDIOS
19.20077,-98.34386,TRAZADO_23_06_15__PREDIOS
19.19959,-98.34459,TRAZADO_23_06_15__PREDIOS
19.19959,-98.34552,TRAZADO_23_06_15__PREDIOS
19.19876,-98.34581,TRAZADO_23_06_15__PREDIOS
19.19906,-98.34674,TRAZADO_23_06_15__PREDIOS
19.20047,-98.34464,TRAZADO_23_06_15__PREDIOS
19.19803,-98.34648,TRAZADO_23_06_15__PREDIOS
19.20618,-98.3121,TRAZADO_23_06_15__PREDIOS
19.20315,-98.31416,TRAZADO_23_06_15__PREDIOS
19.20004,-98.31628,TRAZADO_23_06_15__PREDIOS
19.19823,-98.31746,TRAZADO_23_06_15__PREDIOS
19.19843,-98.31792,TRAZADO_23_06_15__PREDIOS
19.19867,-98.3183,TRAZADO_23_06_15__PREDIOS
19.19893,-98.31878,TRAZADO_23_06_15__PREDIOS
19.19913,-98.31912,TRAZADO_23_06_15__PREDIOS
19.20099,-98.32536,TRAZADO_23_06_15__PREDIOS
19.19631,-98.34804,TRAZADO_23_06_15__PREDIOS
19.19175,-98.35455,TRAZADO_23_06_15__PREDIOS
19.19545,-98.34871,TRAZADO_23_06_15__PREDIOS
19.19297,-98.35421,TRAZADO_23_06_15__PREDIOS
19.19063,-98.35628,TRAZADO_23_06_15__PREDIOS
19.19145,-98.35533,TRAZADO_23_06_15__PREDIOS
19.19042,-98.3569,TRAZADO_23_06_15__PREDIOS
19.18938,-98.35844,TRAZADO_23_06_15__PREDIOS
19.18777,-98.36198,TRAZADO_23_06_15__PREDIOS
19.18692,-98.36378,TRAZADO_23_06_15__PREDIOS
19.18621,-98.36569,TRAZADO_23_06_15__PREDIOS
19.18511,-98.36722,TRAZADO_23_06_15__PREDIOS
19.18959,-98.35781,TRAZADO_23_06_15__PREDIOS
19.18751,-98.36092,TRAZADO_23_06_15__PREDIOS
19.18624,-98.36476,TRAZADO_23_06_15__PREDIOS
19.18865,-98.35919,TRAZADO_23_06_15__PREDIOS
19.18604,-98.36417,TRAZADO_23_06_15__PREDIOS
19.18518,-98.36657,TRAZADO_23_06_15__PREDIOS
19.18424,-98.36702,TRAZADO_23_06_15__PREDIOS
18.92218,-98.36209,TRAZADO_23_06_15__PREDIOS
18.92144,-98.36128,TRAZADO_23_06_15__PREDIOS
19.56982,-98.34014,TRAZADO_23_06_15__PREDIOS
19.56937,-98.34084,TRAZADO_23_06_15__PREDIOS
19.56831,-98.3401,TRAZADO_23_06_15__PREDIOS
19.56295,-98.32598,TRAZADO_23_06_15__PREDIOS
19.55888,-98.32313,TRAZADO_23_06_15__PREDIOS
19.55675,-98.32162,TRAZADO_23_06_15__PREDIOS
19.54436,-98.32396,TRAZADO_23_06_15__PREDIOS
19.54062,-98.32266,TRAZADO_23_06_15__PREDIOS
19.53801,-98.32112,TRAZADO_23_06_15__PREDIOS
19.53529,-98.32095,TRAZADO_23_06_15__PREDIOS
19.53334,-98.32086,TRAZADO_23_06_15__PREDIOS
19.53216,-98.32065,TRAZADO_23_06_15__PREDIOS
19.53098,-98.32104,TRAZADO_23_06_15__PREDIOS
19.53007,-98.32126,TRAZADO_23_06_15__PREDIOS
19.52904,-98.32069,TRAZADO_23_06_15__PREDIOS
19.52654,-98.3204,TRAZADO_23_06_15__PREDIOS
19.52406,-98.32018,TRAZADO_23_06_15__PREDIOS
19.52117,-98.32036,TRAZADO_23_06_15__PREDIOS
19.5192,-98.31982,TRAZADO_23_06_15__PREDIOS
19.51759,-98.3189,TRAZADO_23_06_15__PREDIOS
19.51445,-98.31898,TRAZADO_23_06_15__PREDIOS
19.51065,-98.31844,TRAZADO_23_06_15__PREDIOS
19.50889,-98.31842,TRAZADO_23_06_15__PREDIOS
19.50843,-98.31852,TRAZADO_23_06_15__PREDIOS
19.5069,-98.3195,TRAZADO_23_06_15__PREDIOS
19.50636,-98.31993,TRAZADO_23_06_15__PREDIOS
19.5055,-98.32071,TRAZADO_23_06_15__PREDIOS
19.50473,-98.3214,TRAZADO_23_06_15__PREDIOS
19.50397,-98.32207,TRAZADO_23_06_15__PREDIOS
19.50318,-98.3227,TRAZADO_23_06_15__PREDIOS
19.50246,-98.32343,TRAZADO_23_06_15__PREDIOS
19.50264,-98.3243,TRAZADO_23_06_15__PREDIOS
19.50031,-98.32499,TRAZADO_23_06_15__PREDIOS
19.49642,-98.32711,TRAZADO_23_06_15__PREDIOS
19.49438,-98.32681,TRAZADO_23_06_15__PREDIOS
19.49272,-98.32589,TRAZADO_23_06_15__PREDIOS
19.49114,-98.32703,TRAZADO_23_06_15__PREDIOS
19.48999,-98.32735,TRAZADO_23_06_15__PREDIOS
19.48916,-98.32933,TRAZADO_23_06_15__PREDIOS
19.48815,-98.32935,TRAZADO_23_06_15__PREDIOS
19.48725,-98.32934,TRAZADO_23_06_15__PREDIOS
19.48633,-98.32938,TRAZADO_23_06_15__PREDIOS
19.48549,-98.32934,TRAZADO_23_06_15__PREDIOS
19.48354,-98.32942,TRAZADO_23_06_15__PREDIOS
19.48282,-98.32902,TRAZADO_23_06_15__PREDIOS
19.48147,-98.32871,TRAZADO_23_06_15__PREDIOS
19.48102,-98.32834,TRAZADO_23_06_15__PREDIOS
19.47418,-98.3282,TRAZADO_23_06_15__PREDIOS
19.47172,-98.32987,TRAZADO_23_06_15__PREDIOS
19.47062,-98.33119,TRAZADO_23_06_15__PREDIOS
19.46723,-98.3313,TRAZADO_23_06_15__PREDIOS
19.46539,-98.33124,TRAZADO_23_06_15__PREDIOS
19.46488,-98.33251,TRAZADO_23_06_15__PREDIOS
19.46244,-98.33198,TRAZADO_23_06_15__PREDIOS
